,Gene,chromosome,start,CNV (lr) RNA,CNV (baf) RNA,Methylation RNA,CNV (lr) Protein,CNV (baf) Protein,Methylation Protein,CNV (lr) Phospho,CNV (baf) Phospho,Methylation Phospho,Mutation RNA,Mutation Protein,Mutation Phospho
2385,PDS5B,chr13,32586427,1,0,0,1,0,0,1,0,0,,,
2386,PDXDC1,chr16,14974591,1,0,0,1,0,0,1,0,0,,,
2387,PDZD8,chr10,117277274,1,0,0,1,0,0,1,0,0,,,
2388,PEA15,chr1,160205337,1,1,0,0,1,0,0,1,0,,,
2389,PEAK1,chr15,77100656,0,0,0,0,0,0,0,0,0,,,
2390,PEAR1,chr1,156893698,0,0,1,0,0,1,0,0,1,,,
2391,PEBP1,chr12,118135858,0,0,0,0,0,0,0,0,0,,,
2392,PECR,chr2,215996329,1,0,0,1,0,0,1,0,0,,,
2393,PELP1,chr17,4669774,0,0,0,0,0,0,0,0,0,,,
2394,PEPD,chr19,33386950,0,0,0,0,0,0,0,0,0,,,
2395,PER1,chr17,8140472,0,0,0,0,0,0,0,0,0,,,
2396,PEX1,chr7,92487020,1,0,0,1,0,0,1,0,0,,,
2397,PEX14,chr1,10472288,1,1,0,0,1,0,0,1,0,,,
2398,PEX16,chr11,45909669,0,0,0,0,0,0,0,0,0,,,
2399,PEX5,chr12,7188685,1,0,0,1,0,0,1,0,0,,,
2400,PFDN4,chr20,54207847,1,0,0,1,0,0,1,0,0,,,
2401,PFKFB2,chr1,207034366,0,0,0,0,1,0,0,1,0,,,
2402,PFKFB3,chr10,6144934,0,0,0,0,0,0,0,0,0,,,
2403,PFKL,chr21,44300051,1,0,0,0,0,0,0,0,0,,,
2404,PFKM,chr12,48105139,1,0,0,0,0,0,0,0,0,,,
2405,PFKP,chr10,3066333,1,1,1,0,1,1,0,1,1,,,
2406,PFN1,chr17,4945652,1,0,0,1,0,0,1,0,0,,,
2407,PGAM1,chr10,97426160,1,0,0,1,0,0,1,0,0,,,
2408,PGK1,chrX,77910739,0,0,0,0,0,0,0,0,0,,,
2409,PGLS,chr19,17511629,1,0,0,1,0,0,1,0,0,,,
2410,PGM1,chr1,63593276,1,0,0,1,0,0,1,0,0,,,
2411,PGM2,chr4,37826633,1,0,0,1,0,0,1,0,0,,,
2412,PGM2L1,chr11,74330318,0,0,0,0,0,0,0,0,0,,,
2413,PGM3,chr6,83161150,1,0,0,1,0,0,1,0,0,,,
2414,PGM5,chr9,68328308,1,0,0,1,0,0,1,0,0,,,
2415,PGRMC1,chrX,119236245,0,0,0,0,0,0,0,0,0,,,
2416,PGRMC2,chr4,128269237,0,0,0,0,0,0,0,0,0,,,
2417,PHACTR2,chr6,143536845,1,0,0,1,0,0,1,0,0,,,
2418,PHACTR4,chr1,28369582,1,0,0,1,0,0,1,0,0,,,
2419,PHAX,chr5,126600268,1,0,0,1,0,0,1,0,0,,,
2420,PHB2,chr12,6965327,1,0,0,1,0,0,1,0,0,,,
2421,PHC1,chr12,8913896,0,0,0,0,0,0,0,0,0,,,
2422,PHC2,chr1,33323623,1,0,0,0,0,0,0,0,0,,,
2423,PHC3,chr3,170086732,1,0,0,0,0,0,0,0,0,,,
2424,PHF1,chr6,33410399,1,0,0,1,0,0,1,0,0,,,
2425,PHF11,chr13,49495610,1,0,0,1,0,0,1,0,0,,,
2426,PHF14,chr7,10973336,1,0,0,0,0,0,0,0,0,,,
2427,PHF2,chr9,93576407,1,0,0,1,0,0,1,0,0,,,
2428,PHF20L1,chr8,132775358,1,0,0,1,0,0,1,0,0,,,
2429,PHF23,chr17,7235028,1,0,0,1,0,0,1,0,0,,,
2430,PHF3,chr6,63635820,1,0,0,1,0,0,1,0,0,,,
2431,PHF5A,chr22,41459717,1,0,0,0,0,0,0,0,0,,,
2432,PHF6,chrX,134373253,0,0,0,0,0,0,0,0,0,,,
2433,PHF8,chrX,53936676,1,0,0,1,0,0,1,0,0,,,
2434,PHIP,chr6,78935867,1,1,0,1,0,0,1,0,0,,,
2435,PHKA1,chrX,72578814,0,0,0,0,0,0,0,0,0,,,
2436,PHKA2,chrX,18892300,1,0,0,1,0,0,1,0,0,,,
2437,PHKB,chr16,47461123,1,0,0,1,0,0,1,0,0,,,
2438,PHKG2,chr16,30748270,0,0,0,0,0,0,0,0,0,,,
2439,PHLDB1,chr11,118606440,0,0,0,0,1,0,0,1,0,,,
2440,PHLDB2,chr3,111732497,1,0,0,1,0,0,1,0,0,,,
2441,PHPT1,chr9,136848724,1,0,0,1,0,0,1,0,0,,,
2442,PHRF1,chr11,576486,1,0,0,1,0,0,1,0,0,,,
2443,PHYHIPL,chr10,59176590,1,0,0,1,0,0,1,0,0,,,
2444,PI4K2A,chr10,97640686,1,1,0,1,0,0,1,1,0,,,
2445,PI4K2B,chr4,25233975,0,0,0,0,0,0,0,0,0,,,
2446,PI4KA,chr22,20707691,0,0,0,0,0,0,0,0,0,,,
2447,PIAS1,chr15,68054179,1,0,0,1,0,0,1,0,0,,,
2448,PIBF1,chr13,72782059,1,0,0,1,0,0,1,0,0,,,
2449,PICALM,chr11,85957684,1,0,0,1,0,0,1,0,0,,,
2450,PID1,chr2,228850526,0,0,0,0,0,0,0,0,0,,,
2451,PIEZO1,chr16,88715338,0,0,0,0,0,0,0,0,0,,,
2452,PIK3AP1,chr10,96593312,1,1,1,1,0,1,1,0,1,,,
2453,PIK3C2A,chr11,17077730,1,0,0,1,0,0,1,0,0,,,
2454,PIK3CA,chr3,179148114,1,0,0,1,0,0,1,0,0,,,
2455,PIK3CD,chr1,9651732,1,0,0,1,0,0,1,0,0,,,
2456,PIK3R1,chr5,68215720,0,0,0,0,0,0,0,0,0,,,
2457,PIK3R2,chr19,18153118,0,0,0,0,0,0,0,0,0,,,
2458,PIK3R4,chr3,130678935,1,0,0,1,0,0,1,0,0,,,
2459,PIKFYVE,chr2,208266267,1,0,0,1,0,0,1,0,0,,,
2460,PIN1,chr19,9835257,1,0,0,0,0,0,0,0,0,,,
2461,PIP4K2B,chr17,38765689,0,1,0,0,1,0,0,1,0,,,
2462,PIP5K1A,chr1,151197949,1,0,0,1,0,0,1,0,0,,,
2463,PIP5K1C,chr19,3630183,0,0,0,0,0,0,0,0,0,,,
2464,PITPNC1,chr17,67377281,0,1,0,0,1,0,0,1,0,,,
2465,PITPNM1,chr11,67491768,0,0,0,0,0,0,0,0,0,,,
2466,PJA1,chrX,69160851,0,0,0,0,0,0,0,0,0,,,
2467,PJA2,chr5,109334709,1,0,0,1,0,0,1,0,0,,,
2468,PKD2,chr4,88007668,0,0,0,0,0,0,0,0,0,,,
2469,PKIG,chr20,44531785,0,0,0,0,0,0,0,0,0,,,
2470,PKN1,chr19,14433053,0,0,0,0,0,0,0,0,0,,,
2471,PKN2,chr1,88684222,1,0,0,1,0,0,1,0,0,,,
2472,PKNOX1,chr21,42974510,0,0,0,0,0,0,0,0,0,,,
2473,PKP2,chr12,32790745,1,0,0,1,0,0,1,0,0,,,
2474,PKP3,chr11,392614,0,0,1,0,0,1,0,0,1,,,
2475,PKP4,chr2,158456964,1,0,0,1,0,0,1,0,0,,,
2476,PLAA,chr9,26904083,1,0,0,1,0,0,1,0,0,,,
2477,PLCB1,chr20,8077251,0,0,0,0,0,0,0,0,0,,,
2478,PLCB3,chr11,64251523,1,0,0,1,0,0,1,0,0,,,
2479,PLCB4,chr20,9068763,1,0,0,1,0,0,1,0,0,,,
2480,PLCD1,chr3,38007496,1,0,0,1,0,0,1,0,0,,,
2481,PLCD3,chr17,45108967,1,0,0,1,0,0,1,0,0,,,
2482,PLCG1,chr20,41136960,0,0,0,0,0,0,0,0,0,,,
2483,PLCG2,chr16,81739097,0,0,0,0,0,0,0,0,0,,,
2484,PLCL1,chr2,197804702,0,0,0,0,0,0,0,0,0,,,
2485,PLCL2,chr3,16802651,1,0,1,1,0,1,1,0,1,,,
2486,PLD1,chr3,171600405,0,0,0,0,0,0,0,0,0,,,
2487,PLD2,chr17,4807096,1,0,0,1,0,0,1,0,0,,,
2488,PLEC,chr8,143915147,1,0,0,1,0,0,1,0,0,,,
2489,PLEK2,chr14,67386983,1,0,1,0,0,1,0,0,1,,,
2490,PLEKHA1,chr10,122374696,1,0,0,0,0,0,0,0,0,,,
2491,PLEKHA2,chr8,38901235,1,0,0,1,0,0,1,0,0,,,
2492,PLEKHA3,chr2,178480468,1,0,0,1,0,0,1,0,0,,,
2493,PLEKHA4,chr19,48837097,0,0,0,0,0,0,0,0,0,,,
2494,PLEKHA7,chr11,16777317,1,0,1,1,0,1,1,0,1,,,
2495,PLEKHF1,chr19,29665056,1,0,0,1,0,0,1,0,0,,,
2496,PLEKHF2,chr8,95133804,1,0,0,1,0,0,1,0,0,,,
2497,PLEKHG1,chr6,150599883,0,0,0,0,0,0,0,0,0,,,
2498,PLEKHG2,chr19,39412585,0,0,1,0,0,1,0,0,1,,,
2499,PLEKHG3,chr14,64704102,1,0,0,1,0,0,1,0,0,,,
2500,PLEKHM1,chr17,45435900,0,0,0,0,0,0,0,0,0,,,
2501,PLEKHO1,chr1,150149183,0,0,0,0,0,0,0,0,0,,,
2502,PLEKHO2,chr15,64841883,0,0,0,0,0,0,0,0,0,,,
2503,PLIN2,chr9,19108375,0,0,0,0,0,0,0,0,0,,,
2504,PLIN5,chr19,4522531,1,0,0,1,0,0,1,0,0,,,
2505,PLRG1,chr4,154535006,0,0,0,0,0,0,0,0,0,,,
2506,PLS3,chrX,115561174,0,0,0,0,0,0,0,0,0,,,
2507,PLVAP,chr19,17351448,0,0,1,0,0,1,0,0,1,,,
2508,PLXDC2,chr10,19816239,1,0,0,1,0,0,1,0,0,,,
2509,PLXNB1,chr3,48403854,1,0,0,1,0,0,1,0,0,,,
2510,PLXNB2,chr22,50274979,0,0,0,0,0,0,0,0,0,,,
2511,PLXNC1,chr12,94148723,0,0,0,0,0,0,0,0,0,,,
2512,PMPCB,chr7,103297422,0,0,0,0,0,0,0,0,0,,,
2513,PMS2,chr7,5973239,1,0,0,1,0,0,1,0,0,,,
2514,PMVK,chr1,154924734,1,0,0,1,0,0,1,0,0,,,
2515,PNISR,chr6,99398051,1,1,0,1,1,0,1,1,0,,,
2516,PNKP,chr19,49859882,1,1,0,0,0,0,0,0,0,,,
2517,PNN,chr14,39175183,1,0,0,1,0,0,1,0,0,,,
2518,PNPLA2,chr11,818902,0,0,0,0,0,0,0,0,0,,,
2519,PNPLA6,chr19,7534004,1,0,0,1,0,0,1,0,0,,,
2520,POC1B,chr12,89419718,0,0,0,0,0,0,0,0,0,,,
2521,POC5,chr5,75674124,0,0,0,0,0,0,0,0,0,,,
2522,PODXL,chr7,131500262,0,0,0,0,0,0,0,0,0,,,
2523,POGZ,chr1,151402724,1,0,0,1,0,0,1,0,0,,,
2524,POLA1,chrX,24693919,0,0,0,0,0,0,0,0,0,,,
2525,POLD3,chr11,74493851,0,0,0,0,0,0,0,0,0,,,
2526,POLDIP3,chr22,42583721,1,0,0,1,0,0,1,0,0,,,
2527,POLE4,chr2,74958492,0,0,0,0,0,0,0,0,0,,,
2528,POLI,chr18,54269404,1,0,0,1,0,0,1,0,0,,,
2529,POLR1A,chr2,86020216,0,1,0,0,0,0,0,0,0,,,
2530,POLR2A,chr17,7484366,1,0,0,0,0,0,0,0,0,,,
2531,POLR2C,chr16,57462387,1,0,0,0,0,0,0,0,0,,,
2532,POLR3C,chr1,145824088,1,0,0,1,0,0,1,0,0,,,
2533,POLR3E,chr16,22297375,1,0,0,1,0,0,1,0,0,,,
2534,POLR3GL,chr1,145964702,1,0,0,1,0,0,1,0,0,,,
2535,POM121C,chr7,75416787,1,0,0,0,0,0,0,0,0,,,
2536,POMGNT1,chr1,46188682,1,0,0,0,0,0,0,0,0,,,
2537,POP1,chr8,98117297,1,1,0,1,0,0,1,0,0,,,
2538,POP5,chr12,120578764,1,0,0,0,0,0,0,0,0,,,
2539,POU2F1,chr1,167220829,1,0,0,0,0,0,0,0,0,,,
2540,POU3F3,chr2,104855511,0,0,1,0,0,1,0,0,1,,,
2541,PPA2,chr4,105369077,1,0,0,1,0,0,1,0,0,,,
2542,PPDPF,chr20,63520724,0,0,0,0,0,0,0,0,0,,,
2543,PPFIA1,chr11,70270700,1,0,0,1,0,0,1,0,0,,,
2544,PPFIBP2,chr11,7513298,1,0,0,1,0,0,1,0,0,,,
2545,PPHLN1,chr12,42238447,1,0,0,1,0,0,1,0,0,,,
2546,PPIA,chr7,44796680,1,0,0,1,0,0,1,0,0,,,
2547,PPID,chr4,158709134,0,0,0,0,0,0,0,0,0,,,
2548,PPIF,chr10,79347469,1,1,0,0,1,0,0,1,0,,,
2549,PPIG,chr2,169584340,1,0,0,1,0,0,1,0,0,,,
2550,PPIL4,chr6,149504733,1,0,0,1,0,0,1,0,0,,,
2551,PPIP5K1,chr15,43533462,1,0,0,1,0,0,1,0,0,,,
2552,PPIP5K2,chr5,103120149,1,0,0,1,0,0,1,0,0,,,
2553,PPL,chr16,4882507,1,0,0,1,0,0,1,0,0,,,
2554,PPM1A,chr14,60245752,1,0,0,1,0,0,1,0,0,,,
2555,PPM1B,chr2,44167969,1,0,0,1,0,0,1,0,0,,,
2556,PPM1F,chr22,21919420,0,0,0,0,0,0,0,0,0,,,
2557,PPM1G,chr2,27381194,1,0,0,1,0,0,1,0,0,,,
2558,PPM1H,chr12,62643982,0,0,0,0,0,0,0,0,0,,,
2559,PPM1K,chr4,88257620,1,0,0,1,0,0,1,0,0,,,
2560,PPME1,chr11,74171099,1,0,0,1,0,0,1,0,0,,,
2561,PPP1CB,chr2,28751640,0,0,0,0,0,0,0,0,0,,,
2562,PPP1CC,chr12,110719680,1,0,0,1,0,0,1,0,0,,,
2563,PPP1R10,chr6,30600400,1,0,0,0,0,0,0,0,0,,,
2564,PPP1R12A,chr12,79773563,0,0,0,0,0,0,0,0,0,,,
2565,PPP1R12B,chr1,202348699,0,0,0,0,0,0,0,0,0,,,
2566,PPP1R12C,chr19,55090913,1,0,0,1,0,0,1,0,0,,,
2567,PPP1R13B,chr14,103733195,1,0,0,1,0,0,1,0,0,,,
2568,PPP1R13L,chr19,45379634,0,0,1,0,0,1,0,0,1,,,
2569,PPP1R14A,chr19,38251237,0,0,0,0,0,0,0,0,0,,,
2570,PPP1R14C,chr6,150143076,0,0,0,0,0,0,0,0,0,,,
2571,PPP1R18,chr6,30676389,0,0,0,0,0,0,0,0,0,,,
2572,PPP1R1A,chr12,54575387,0,0,0,0,0,0,0,0,0,,,
2573,PPP1R2,chr3,195514425,1,0,0,1,0,0,1,0,0,,,
2574,PPP1R21,chr2,48440598,0,0,0,0,0,0,0,0,0,,,
2575,PPP1R37,chr19,45091396,1,0,0,0,0,0,0,0,0,,,
2576,PPP1R3D,chr20,59936668,1,0,0,1,0,0,1,0,0,,,
2577,PPP1R3G,chr6,5084581,0,0,1,0,0,1,0,0,1,,,
2578,PPP1R7,chr2,241149576,1,0,0,1,0,0,1,0,0,,,
2579,PPP1R9A,chr7,94907202,1,0,0,1,0,0,1,0,0,,,
2580,PPP1R9B,chr17,50133735,1,0,1,1,0,1,1,0,1,,,
2581,PPP2R2A,chr8,26291491,1,0,0,1,0,0,1,0,0,,,
2582,PPP2R3A,chr3,135965673,1,0,0,1,0,0,1,0,0,,,
2583,PPP2R5A,chr1,212285537,0,1,0,0,1,0,0,1,0,,,
2584,PPP2R5B,chr11,64917553,1,0,0,0,0,0,0,0,0,,,
2585,PPP2R5C,chr14,101761798,1,0,0,1,0,0,1,0,0,,,
2586,PPP2R5E,chr14,63371357,0,0,0,0,0,0,0,0,0,,,
2587,PPP3CA,chr4,101023409,1,0,0,1,0,0,1,0,0,,,
2588,PPP3CB,chr10,73436428,1,0,0,1,0,0,1,0,0,,,
2589,PPP3CC,chr8,22440819,0,0,0,0,0,0,0,0,0,,,
2590,PPP4R2,chr3,72996785,1,0,0,1,0,0,1,0,0,,,
2591,PPP6R1,chr19,55229780,1,0,0,1,0,0,1,0,0,,,
2592,PPP6R2,chr22,50343304,1,0,0,1,0,0,1,0,0,,,
2593,PPP6R3,chr11,68460731,1,0,0,1,0,0,1,0,0,,,
2594,PQBP1,chrX,48897912,0,0,0,0,0,0,0,0,0,,,
2595,PRCC,chr1,156750610,1,1,0,1,0,0,1,0,0,,,
2596,PRDM16,chr1,3069168,0,0,0,0,0,0,0,0,0,,,
2597,PRDX1,chr1,45511036,1,0,0,1,0,0,1,0,0,,,
2598,PRDX2,chr19,12796820,0,0,1,0,0,1,0,0,1,,,
2599,PRDX5,chr11,64318088,1,0,0,1,0,0,1,0,0,,,
2600,PRDX6,chr1,173477266,1,1,0,1,1,0,1,1,0,,,
2601,PREX1,chr20,48624252,0,0,0,0,0,0,0,0,0,,,
2602,PRKAA1,chr5,40759379,1,0,0,0,0,0,0,0,0,,,
2603,PRKAA2,chr1,56645322,0,0,0,0,0,0,0,0,0,,,
2604,PRKAB1,chr12,119667753,1,0,0,1,0,0,1,0,0,,,
2605,PRKAB2,chr1,147155106,0,0,0,0,0,0,0,0,0,,,
2606,PRKACA,chr19,14091688,1,0,0,0,0,0,0,0,0,,,
2607,PRKACB,chr1,84078062,0,1,0,0,1,0,0,1,0,,,
2608,PRKAG2,chr7,151556111,0,0,0,0,0,0,0,0,0,,,
2609,PRKAR1A,chr17,68511780,0,0,0,0,0,0,0,0,0,,,
2610,PRKAR1B,chr7,549197,1,0,0,0,0,0,0,0,0,,,
2611,PRKAR2A,chr3,48744597,1,0,0,1,0,0,1,0,0,,,
2612,PRKAR2B,chr7,107044649,0,0,0,0,0,0,0,0,0,,,
2613,PRKCA,chr17,66302636,1,0,0,1,0,0,1,0,0,,,
2614,PRKCB,chr16,23835946,0,0,0,0,0,0,0,0,0,,,
2615,PRKCD,chr3,53156009,1,0,0,1,0,0,1,0,0,,,
2616,PRKCE,chr2,45651345,0,1,0,0,1,0,0,1,0,,,
2617,PRKCH,chr14,61187559,1,0,0,1,0,0,1,0,0,,,
2618,PRKCI,chr3,170222365,1,0,0,1,0,0,1,0,0,,,
2619,PRKCQ,chr10,6427143,1,0,0,0,0,0,0,0,0,,,
2620,PRKCZ,chr1,2050470,1,0,0,1,0,0,1,0,0,,,
2621,PRKD1,chr14,29576479,1,0,0,1,0,0,1,0,0,,,
2622,PRKD2,chr19,46674275,0,0,0,0,0,0,0,0,0,,,
2623,PRKDC,chr8,47773108,1,0,0,1,0,0,1,0,0,,,
2624,PRKG1,chr10,50990891,0,0,0,0,0,0,0,0,0,,,
2625,PRKRA,chr2,178431414,1,0,0,1,0,0,1,0,0,,,
2626,PRKRIP1,chr7,102363872,1,0,0,1,0,0,0,0,0,,,
2627,PRMT3,chr11,20387530,0,0,0,0,0,0,0,0,0,,,
2628,PROM1,chr4,15963076,0,0,1,0,0,1,0,0,1,,,
2629,PROSER1,chr13,39009866,0,0,0,0,0,0,0,0,0,,,
2630,PRPF3,chr1,150321476,1,0,0,1,0,0,1,0,0,,,
2631,PRPF31,chr19,54115410,1,0,0,1,0,0,1,0,0,,,
2632,PRPF38A,chr1,52404564,1,0,0,0,0,0,0,0,0,,,
2633,PRPF38B,chr1,108692323,1,1,0,1,1,0,1,1,0,,,
2634,PRPF40A,chr2,152651593,1,0,0,0,0,0,0,0,0,,,
2635,PRPF40B,chr12,49568218,1,0,0,0,0,0,0,0,0,,,
2636,PRPF4B,chr6,4021267,1,0,0,1,0,0,1,0,0,,,
2637,PRPF6,chr20,63981135,1,0,0,1,0,0,1,0,0,,,
2638,PRPSAP1,chr17,76309486,1,0,0,0,0,0,0,0,0,,,
2639,PRPSAP2,chr17,18840085,0,1,0,0,1,0,0,1,0,,,
2640,PRR12,chr19,49591643,1,0,0,1,0,0,1,0,0,,,
2641,PRR14,chr16,30650717,1,0,0,0,0,0,0,0,0,,,
2642,PRR15,chr7,29563811,0,0,0,0,0,0,0,0,0,,,
2643,PRR5,chr22,44668547,1,0,0,1,0,0,1,0,0,,,
2644,PRRC2A,chr6,31620720,1,0,0,1,1,0,1,1,0,,,
2645,PRRC2C,chr1,171485551,1,0,0,1,0,0,1,0,0,,,
2646,PRUNE2,chr9,76611376,1,0,0,1,0,0,1,0,0,,,
2647,PSAP,chr10,71816298,1,1,0,1,1,0,1,1,0,,,
2648,PSAT1,chr9,78297143,0,1,0,0,1,0,0,1,0,,,
2649,PSD3,chr8,18527301,1,0,0,0,0,0,0,0,0,,,
2650,PSEN1,chr14,73136418,1,0,0,1,0,0,1,0,0,,,
2651,PSIP1,chr9,15464066,1,0,0,1,0,0,1,0,0,,,
2652,PSMA2,chr7,42916857,0,0,0,0,0,0,0,0,0,,,
2653,PSMA3,chr14,58244831,1,0,0,1,0,0,1,0,0,,,
2654,PSMA4,chr15,78540405,0,0,0,0,0,0,0,0,0,,,
2655,PSMA5,chr1,109399031,1,0,0,1,0,0,1,0,0,,,
2656,PSMA6,chr14,35278633,1,0,0,0,0,0,0,0,0,,,
2657,PSMB4,chr1,151399534,0,0,0,0,0,0,0,0,0,,,
2658,PSMB7,chr9,124353466,0,0,0,0,0,0,0,0,0,,,
2659,PSMC4,chr19,39971005,0,0,0,0,0,0,0,0,0,,,
2660,PSMD1,chr2,231056864,1,0,0,1,0,0,1,0,0,,,
2661,PSMD11,chr17,32444261,1,0,0,1,0,0,1,0,0,,,
2662,PSMD14,chr2,161308038,1,0,0,1,0,0,1,0,0,,,
2663,PSMD2,chr3,184298709,0,0,0,0,0,0,0,0,0,,,
2664,PSMD3,chr17,39980797,0,0,0,0,0,0,0,0,0,,,
2665,PSME3,chr17,42824385,1,1,0,1,1,0,1,1,0,,,
2666,PSMF1,chr20,1113263,1,0,0,1,0,0,1,0,0,,,
2667,PSPC1,chr13,19674752,0,0,0,0,0,0,0,0,0,,,
2668,PTBP1,chr19,797075,1,0,0,1,0,0,1,0,0,,,
2669,PTBP2,chr1,96721665,1,0,0,1,0,0,1,0,0,,,
2670,PTBP3,chr9,112217716,1,1,0,1,1,0,1,1,0,,,
2671,PTDSS1,chr8,96261715,1,1,0,1,0,0,1,0,0,,,
2672,PTDSS2,chr11,448268,0,0,0,0,0,0,0,0,0,,,
2673,PTEN,chr10,87863113,1,0,0,0,0,0,0,0,0,,,
2674,PTGES3,chr12,56663341,1,0,0,1,0,0,1,0,0,,,
2675,PTGFRN,chr1,116910057,0,0,0,0,0,0,0,0,0,,,
2676,PTGR1,chr9,111549722,0,0,0,0,0,0,0,0,0,,,
2677,PTGR2,chr14,73851844,1,0,0,1,0,0,1,0,0,,,
2678,PTH1R,chr3,46877746,0,0,0,0,0,0,0,0,0,,,
2679,PTK2,chr8,140657900,1,0,0,1,0,0,0,0,0,,,
2680,PTK2B,chr8,27311482,1,0,1,1,0,1,1,0,1,,,
2681,PTMA,chr2,231706895,1,0,0,1,0,0,1,0,0,,,
2682,PTMS,chr12,6765516,1,0,0,0,0,0,0,0,0,,,
2683,PTPN1,chr20,50510321,1,0,0,1,0,0,1,0,0,,,
2684,PTPN11,chr12,112418351,0,0,0,0,0,0,0,0,0,,,
2685,PTPN12,chr7,77537275,1,0,0,1,0,0,1,0,0,,,
2686,PTPN13,chr4,86594315,0,0,0,0,0,0,0,0,0,,,
2687,PTPN14,chr1,214348696,1,0,1,0,0,1,0,0,1,,,
2688,PTPN2,chr18,12785478,1,0,0,1,0,0,1,0,0,,,
2689,PTPN21,chr14,88465778,1,0,0,1,0,0,1,0,0,,,
2690,PTPN23,chr3,47381011,1,0,0,1,0,0,1,0,0,,,
2691,PTPN3,chr9,109375466,1,0,0,0,0,0,0,0,0,,,
2692,PTPN9,chr15,75463251,1,0,0,1,0,0,1,0,0,,,
2693,PTPRA,chr20,2864184,0,0,0,0,0,0,0,0,0,,,
2694,PTPRB,chr12,70515866,0,0,0,0,0,0,0,0,0,,,
2695,PTPRG,chr3,61561569,1,0,0,0,0,0,0,0,0,,,
2696,PTPRK,chr6,127968779,0,0,0,0,0,0,0,0,0,,,
2697,PTPRM,chr18,7566782,1,0,1,1,0,1,1,0,1,,,
2698,PTPRO,chr12,15322397,0,0,0,0,0,0,0,0,0,,,
2699,PTPRU,chr1,29236516,0,0,1,0,0,1,0,0,1,,,
2700,PTS,chr11,112226365,1,0,0,1,0,0,1,0,0,,,
2701,PUF60,chr8,143816344,0,1,0,0,0,0,0,0,0,,,
2702,PUM1,chr1,30931506,1,0,0,1,0,0,1,0,0,,,
2703,PUM2,chr2,20248691,1,0,0,1,0,0,1,0,0,,,
2704,PURA,chr5,140107777,1,0,1,0,0,1,0,0,1,,,
2705,PUS1,chr12,131929200,1,0,0,1,0,0,1,0,0,,,
2706,PUS7,chr7,105439661,1,0,0,1,0,0,1,0,0,,,
2707,PVALB,chr22,36800684,1,0,0,0,0,0,0,0,0,,,
2708,PVR,chr19,44643798,1,1,0,1,1,0,1,1,0,,,
2709,PWP1,chr12,107685732,1,0,0,0,0,0,0,0,0,,,
2710,PWWP2A,chr5,160061801,1,0,0,1,0,0,1,0,0,,,
2711,PXN,chr12,120210439,0,0,0,0,0,0,0,0,0,,,
2712,PYGB,chr20,25248069,0,0,0,0,0,0,0,0,0,,,
2713,PYGL,chr14,50857891,1,0,1,1,0,1,1,0,1,,,
2714,PYGO2,chr1,154957026,0,0,0,0,0,0,0,0,0,,,
2715,QARS,chr3,49095932,1,0,0,1,0,0,1,0,0,,,
2716,QRICH1,chr3,49029707,1,0,0,1,0,0,1,0,0,,,
2717,QSER1,chr11,32892820,0,0,0,0,0,0,0,0,0,,,
2718,QSOX1,chr1,180154834,0,1,0,0,1,0,0,1,0,,,
2719,R3HCC1,chr8,23270120,1,0,0,1,0,0,1,0,0,,,
2720,R3HDM1,chr2,135531455,1,0,0,1,0,0,1,0,0,,,
2721,RAB10,chr2,26034107,1,0,0,0,0,0,0,0,0,,,
2722,RAB11A,chr15,65726054,1,0,0,0,0,0,0,0,0,,,
2723,RAB11FIP1,chr8,37858618,1,0,0,1,0,0,1,0,0,,,
2724,RAB11FIP2,chr10,118004916,1,0,0,1,0,0,1,0,0,,,
2725,RAB11FIP3,chr16,425619,1,0,0,0,0,0,0,0,0,,,
2726,RAB11FIP5,chr2,73073382,1,0,0,1,0,0,1,0,0,,,
2727,RAB12,chr18,8609437,1,0,0,1,0,0,1,0,0,,,
2728,RAB14,chr9,121178137,1,1,0,1,0,0,1,0,0,,,
2729,RAB18,chr10,27504174,1,0,0,1,0,0,1,0,0,,,
2730,RAB1A,chr2,65070696,1,0,0,1,0,0,1,0,0,,,
2731,RAB23,chr6,57186992,0,0,0,0,0,0,0,0,0,,,
2732,RAB27A,chr15,55202966,1,0,0,1,0,0,1,0,0,,,
2733,RAB2B,chr14,21459020,1,0,0,1,0,0,1,0,0,,,
2734,RAB31,chr18,9708165,1,1,0,1,1,0,1,1,0,,,
2735,RAB34,chr17,28714281,0,0,1,0,0,1,0,0,1,,,
2736,RAB35,chr12,120095095,1,0,0,1,0,0,1,0,0,,,
2737,RAB3GAP2,chr1,220148293,1,0,0,1,0,0,1,0,0,,,
2738,RAB3IP,chr12,69738681,0,0,0,0,0,0,0,0,0,,,
2739,RAB40C,chr16,589357,0,0,0,0,0,0,0,0,0,,,
2740,RAB4A,chr1,229271062,1,0,0,1,0,0,1,0,0,,,
2741,RAB4B,chr19,40778216,1,0,0,1,0,0,1,0,0,,,
2742,RAB5B,chr12,55973913,1,0,0,1,0,0,1,0,0,,,
2743,RAB5C,chr17,42124976,0,0,0,0,0,0,0,0,0,,,
2744,RAB6A,chr11,73675638,1,0,0,0,0,0,0,0,0,,,
2745,RAB7A,chr3,128726122,1,0,0,1,0,0,1,0,0,,,
2746,RAB8A,chr19,16111629,1,0,0,1,0,0,1,0,0,,,
2747,RAB8B,chr15,63189469,0,0,0,0,0,0,0,0,0,,,
